Timestep,a_0,a_1,b
45,-87.00625378174266,-67.8346713233639,5.745761274893585e10
45,-86.9987436683063,-30.882471078109532,5.724232036364311e10
45,-86.99947955226871,-50.73919808228481,5.737083888561725e10
45,-86.9767185697136,-43.6158466281259,5.7329225821986725e10
45,-86.99970007976255,-32.52136820218398,5.725500793565466e10
45,-86.98295555984467,-41.3674364108817,5.7315406552012245e10
46,-150.0,-150.0,4.283906998192064e10
46,0.0,0.0,4.774301872757658e10
46,-102.67012216756358,-127.10317940652563,4.991186051039759e10
46,0.0,-19.66988064361237,5.203920799213024e10
46,0.0,0.0,5.3953946297592e10
46,-88.91307140514773,-119.916015651072,5.476789486227591e10
46,-87.0000000000001,-121.15846314511069,5.506744324364453e10
46,-87.0000000000001,-19.66988064361237,5.3431773000179375e10
46,-87.0000000000001,-26.756547362507554,5.48899489478504e10
46,-73.45003945869851,-27.160617309155995,5.476730168881532e10
46,-73.06903609282422,-26.756547362507554,5.484105903739693e10
46,-86.99944120354222,-86.30919131705275,5.51120834610603e10
46,-77.06433241269596,-26.624906163927772,5.477858341125304e10
46,-87.0000000000001,-5.529203923872614,5.492978069996748e10
46,-87.0000000000001,-23.774055893818087,5.506078099481636e10
46,-87.0000000000001,-23.774055893818147,5.506078099481633e10
46,0.0,-23.774055893818172,5.474887123922067e10
46,0.0,-69.85480540537883,5.505735090932005e10
46,-87.00000000000007,-111.64234757236457,5.5533982576588974e10
46,-86.9598826933178,-72.2526838305492,5.54640356517687e10
46,-87.00000000001155,-75.7347363136868,5.548143292668235e10
46,-87.0000000000001,-30.791289486139256,5.524934794951843e10
46,-87.0000000000001,-30.791289486139256,5.5249347949518425e10
46,-73.45003945869851,-75.6978571286155,5.543313295048157e10
46,-86.74448601567572,-30.791289486139256,5.524847069492639e10
46,-81.48657171234939,-54.14050838667083,5.536185965675453e10
46,-87.0000000000001,-30.791289486139256,5.5249347949518425e10
46,-86.95813969045906,-54.331315066020984,5.538658938662995e10
46,-87.00000000000009,-30.791289486139256,5.524934794951843e10
46,-87.00000000000007,-30.791289486139252,5.524934794951842e10
46,-83.10280869476452,-26.454989128923117,5.5201265852139656e10
46,-87.0000000000001,-16.754369438118935,5.516882205050769e10
46,-86.95247080602161,-61.02737177161882,5.54246528970509e10
46,-86.99999904141714,-32.509499579281105,5.528275493226338e10
46,-86.99999902161001,-26.17116376528631,5.5240413288328255e10
46,-86.99999195097485,-24.93675927185539,5.523215150872938e10
46,-86.99991316372457,-76.54620163655852,5.549809294519045e10
46,-86.99999659463603,-28.352757608774073,5.5256604246486496e10
46,-87.00000060244619,-33.13727430329069,5.528615756395024e10
46,-87.00000012718351,-46.796255290750004,5.535938767950529e10
46,-87.00000200735644,-27.29041186129364,5.524939514066499e10
46,-86.98553731774973,-67.5868711484853,5.546400445100003e10
46,-87.00000005859062,-24.872541204378926,5.523281960342041e10
46,-86.94130224842748,-50.83217168459375,5.538721599089532e10
46,-86.95045900357809,-39.33237048138205,5.532506961607306e10
46,-86.96678798737435,-50.156881642220654,5.538464991031752e10
46,-86.98698108650335,-39.59172040580252,5.532850481048375e10
46,-86.98007458220113,-32.268503948787654,5.528366011166568e10
46,-86.99852768064686,-87.64824133612655,5.553935729685822e10
46,-86.98739134722423,-52.20759888965559,5.539831341659751e10
46,-86.98659876658644,-34.65774622392396,5.5299091425245865e10
46,-87.00252744241052,-46.77319561017865,5.537000900406056e10
46,-87.00222942220965,-66.34337012088369,5.5459482618103165e10
46,-86.99810584875384,-45.88350877232946,5.5366424706896225e10
46,-87.00625378174266,-67.8346713233639,5.547513259377431e10
46,-86.9987436683063,-30.882471078109532,5.5277062647622604e10
46,-87.00026608877069,-57.579653388793794,5.543212183585748e10
46,-86.96703045815097,-49.216836897403,5.5389732717835175e10
46,-86.99989988143784,-32.90377753113467,5.529145450297506e10
46,-86.99949104440857,-33.21718135584524,5.529373755347356e10
47,-150.0,-150.0,4.12563156970858e10
47,0.0,0.0,4.57703901167305e10
47,-102.67012216756358,-127.10317940652563,4.780458515644272e10
47,0.0,-19.66988064361237,5.0358080615267006e10
47,0.0,0.0,5.1962896168016174e10
47,-88.91307140514773,-119.916015651072,5.2669371247234055e10
47,-87.00000000000007,-121.15846314511069,5.295215508922826e10
47,-87.00000000000007,-19.66988064361237,5.2635766309723724e10
47,-87.0000000000001,-26.756547362507554,5.280912528376337e10
47,-57.70637072626196,-46.75416083203414,5.269728423676293e10
47,-82.75022494940048,-26.756547362507547,5.2793841739558945e10
47,-86.99944120354222,-86.30919131705275,5.29976635563888e10
47,-81.9627252268874,-26.408638480546703,5.271473415392885e10
47,-87.0000000000001,-5.529203923872614,5.2860926538414e10
47,-87.0000000000001,-23.774055893818094,5.298023936460159e10
47,-57.3161401095183,-80.57059722588703,5.301466720664816e10
47,-87.00000000000007,-23.77405589381815,5.298023936460161e10
47,0.0,-69.85480540537883,5.303100430657713e10
47,-87.0000000000001,-111.64234757236457,5.341548492475622e10
47,-86.95988269331777,-72.2526838305492,5.335653486200305e10
47,-87.00000000001342,-75.75717838875458,5.337218147518814e10
47,-87.0000000000001,-30.791289486139256,5.316475359668844e10
47,-87.0000000000001,-30.791289486139256,5.3164753596688416e10
47,-81.28647487909164,-75.21371082286085,5.334167301921628e10
47,-86.99999999999991,-30.791289486139256,5.3158713441362915e10
47,-81.48243629726576,-54.15802175711728,5.3268110885249954e10
47,-87.00000000000009,-30.791289486139256,5.3164753596688416e10
47,-86.95743177882768,-54.729407151188255,5.329075085340065e10
47,-82.17303246220328,-30.791289486139256,5.314173925173149e10
47,0.0,-26.454989128923124,5.282709374754003e10
47,-83.10280869476452,-26.454989128923124,5.312625175270919e10
47,-87.0000000000001,-16.754369438118935,5.3092590561300186e10
47,-86.95247080602161,-61.02737177161882,5.332320230476788e10
47,-86.99999904141714,-32.509499579281105,5.319718634655984e10
47,-86.99999902161001,-26.171163765286305,5.315847277529056e10
47,-86.99999195097485,-24.93675927185539,5.31509193486623e10
47,-86.99991270918012,-76.7792847220877,5.3389240641682e10
47,-86.99999672123862,-28.445889764573355,5.317399125473428e10
47,-87.00000064580816,-33.154712490068725,5.320031179526347e10
47,-87.0000000061711,-49.979281944242274,5.327990388804103e10
47,-87.00001306869241,-24.87254497759374,5.315162097619836e10
47,-86.98553731774973,-67.58687114848526,5.3358958228987236e10
47,-87.00000002959541,-24.872541197654478,5.3151620909626785e10
47,-86.93863374209238,-51.66516722144822,5.32953436795436e10
47,-86.95372114467759,-35.9302196565362,5.3218502392164856e10
47,-86.96931705370275,-52.91042912332089,5.330186012958585e10
47,-86.98698108650342,-39.59172040580252,5.323890539082182e10
47,-86.98007458220114,-32.26850394878768,5.31982350969055e10
47,-86.99782421052913,-87.64824133612655,5.342444488383157e10
47,-86.98739134722423,-52.20759888965559,5.330178480322045e10
47,-86.99028845596627,-36.00895908482378,5.321983550297268e10
47,-87.00651075194732,-48.96430769757717,5.328711165983498e10
47,-87.00339842759202,-60.68972372928533,5.333543431271619e10
47,-86.99810584875385,-45.88350877232948,5.32733425334638e10
47,-87.00625378174266,-67.8346713233639,5.3370016252530304e10
47,-86.9987436683063,-30.882471078109536,5.319241701364748e10
47,-87.00077014477456,-60.30875379930208,5.334532974854448e10
47,-86.96703045815094,-49.21683689740295,5.329480228641426e10
47,-87.00000181240317,-33.08197453675104,5.320676409226408e10
47,-86.99949104440853,-33.217181355845234,5.320776771441416e10
48,-150.0,-150.0,3.979625256677054e10
48,0.0,0.0,4.394744362515815e10
48,-102.67012216756358,-127.10317940652563,4.583425269759267e10
48,0.0,-19.66988064361237,5.004833831894997e10
48,-87.00000000000007,0.0,5.035741812306981e10
48,-88.91307140514773,-119.91601565107199,5.07062762575187e10
48,-87.0000000000001,-121.15846314511069,5.0974007790516785e10
48,-87.00000000000007,-19.66988064361237,5.070350274944087e10
48,-87.00000000000007,-26.756547362507554,5.087330678308663e10
48,0.0,-86.14804015403227,5.070973103015616e10
48,0.0,-26.61425705012376,5.055266109516723e10
48,-86.99944120354219,-86.30919131705275,5.102313312412572e10
48,-76.29340440309308,-24.07180247753345,5.039453511233164e10
48,-87.00000000000007,-5.529203923872614,5.0938417406276794e10
48,-87.0000000000001,-23.77405589381811,5.104525495942613e10
48,-49.552029490532924,-95.42630100918633,5.107153454311408e10
48,-73.25953536301525,-28.398101336769752,5.1022185584519424e10
48,-87.0000000000001,-69.85480540537883,5.137952864663239e10
48,-87.0000000000001,-108.62124592265872,5.143261606538427e10
48,-86.95052198842527,-72.81218879642226,5.13925913096466e10
48,-87.0000000000196,-75.75717838875451,5.1403830045793e10
48,-87.0000000000001,-30.791289486139256,5.122517283155771e10
48,-77.45842409002633,-30.791289486139256,5.119458814398941e10
48,-79.75040386948432,-74.32087125032537,5.137150496293354e10
48,-84.61328528432311,-30.791289486139256,5.1212303718918915e10
48,-84.56078447821041,-59.610259287012155,5.134874024404851e10
48,-84.43649395164574,-30.791289486139256,5.121798313657576e10
48,-86.9474991938874,-60.31496793969966,5.135841900063814e10
48,-84.43649395164573,-30.791289486139252,5.121177835252596e10
48,-83.10280869476452,-26.454989128923145,5.11925550762294e10
48,-87.0000000000001,-16.754369438118935,4.934828153181746e10
48,-87.0000000000001,-16.754369438118935,5.116229925744469e10
48,-86.95247080602167,-61.02737177161882,5.1364187550529175e10
48,-86.9999990414172,-32.5094995792811,5.125649272279509e10
48,-86.99999879331891,-28.36841577495868,5.1234614217983444e10
48,-86.99999195097486,-24.936759271855376,5.121516062753818e10
48,-86.99991270918012,-76.77928472208774,5.142028343664301e10
48,-86.99999783430019,-29.26468687954089,5.124033296270537e10
48,-87.0000006827115,-33.19158179925656,5.1259353043293365e10
48,-87.00001193075708,-53.896411978072265,5.1341737878594696e10
48,-87.00001306869245,-24.872544977593762,5.121590139607751e10
48,-86.9855373177497,-67.58687114848522,5.139573937211511e10
48,-71.19709300086866,-20.29139356214363,5.113323183942076e10
48,-86.92431517224998,-56.13482300462056,5.135985026838463e10
48,-86.95372114467759,-35.930219656536195,5.127561078194136e10
48,-87.0000004861788,-39.09159820346517,5.128979287070624e10
48,-86.99474173959608,-40.44607058063133,5.129733255430158e10
48,-86.97542226868646,-33.99422770873292,5.126649389849881e10
48,-86.99513475921606,-87.64824133612655,5.144922550544762e10
48,-86.98739134722418,-52.2075988896556,5.1348472382281746e10
48,-86.99933743952785,-37.235317313748624,5.128272322719939e10
48,-87.00818452484519,-51.701072120470464,5.1346693394164185e10
48,-87.00643190562138,-54.97725226582469,5.135912171702997e10
48,-86.99810584875391,-45.88350877232952,5.132402952801836e10
48,-87.00625378174266,-67.8346713233639,5.1406701299551285e10
48,-86.99874366830632,-30.882471078109546,5.125277783054323e10
48,-87.0000009290553,-63.674644305595656,5.139946144842349e10
48,-86.96703045815093,-49.21683689740293,5.1343351508694e10
48,-87.00000000000007,-33.59519201043407,5.126842448642161e10
48,-86.99730980615901,-31.59713569332168,5.125795135210408e10
49,-150.0,-150.0,3.831935431176506e10
49,0.0,0.0,4.190238667751037e10
49,-102.67012216756358,-127.10317940652563,4.367538287849164e10
49,0.0,-19.66988064361237,4.798627935120041e10
49,-87.0000000000001,0.0,4.822897692813538e10
49,-88.91307140514776,-119.91601565107197,4.854313504930518e10
49,-87.0000000000001,-121.15846314511067,4.8806497136276825e10
49,-87.0000000000001,-19.66988064361237,4.856225660575557e10
49,-86.92370258632407,-26.756547362507554,4.872833114446586e10
49,-86.99939837362629,-86.14804015403226,4.884856878750685e10
49,-58.94718269571451,-26.0221641023163,4.857426731076785e10
49,-86.99965666901103,-87.1198982769661,4.884994312677804e10
49,-90.18713325353048,-17.865285805029,4.735248567131085e10
49,-87.00000000000009,-5.529203923872614,4.880632769107617e10
49,-87.0000000000001,-28.031188020138732,4.892149168438727e10
49,-49.03170937569764,-102.12152042954358,4.8937074521827866e10
49,-66.0672644289524,-36.60870647527036,4.888746348135922e10
49,-87.0000000000001,-69.85480540537883,4.921239184680776e10
49,-87.0000000000001,-108.62124592265874,4.925875882931033e10
49,-86.93897711905781,-73.50224492099908,4.922598267617645e10
49,-87.00000000002512,-76.40491084841811,4.923536942857463e10
49,-87.0000000000001,-30.791289486139256,4.907788136297404e10
49,-73.45003945869853,-30.791289486139256,4.903642497679103e10
49,-74.38450793143099,-69.01451594478655,4.9183180017871925e10
49,-74.38450793142174,-30.791289486139256,4.903943384910346e10
49,-86.93524900579446,-66.33468557388252,4.921302958669556e10
49,-73.45003945869855,-30.791289486139256,4.903642497679103e10
49,-87.0000000000001,-36.00613351602694,4.910155125355973e10
49,-86.66600078712406,-28.680120181211,4.681313124466977e10
49,-83.10280869476446,-26.45498912892315,4.905061837938306e10
49,-87.0000000000001,-16.754369438118935,4.902284706318658e10
49,-87.0000000000001,-16.754369438118935,4.902284706318657e10
49,-86.99937852894972,-46.571623705562224,4.915759194451927e10
49,-86.99999902940861,-32.70687020526445,4.910915967529451e10
49,-86.99999851175993,-31.078359920221303,4.910159584170103e10
49,-86.99998747771231,-20.749304284333174,4.904800749482674e10
49,-87.00003735123384,-83.82773895927701,4.926422954886829e10
49,-86.9999900079729,-26.070435262784446,4.907763353351483e10
49,-87.00000360861766,-30.26568337417541,4.9098557629471504e10
49,-86.99999633690797,-35.53544255311674,4.912292223268596e10
49,-87.00002298327301,-25.637001731465684,4.907538259427147e10
49,-86.90684506279793,-60.86279201838071,4.921198203228227e10
49,-86.42756104272374,-23.119920144838712,4.905990201088545e10
49,-86.99918706990152,-35.87209865993419,4.912446161561127e10
49,-86.94292061144789,-37.56052356526767,4.913177504061455e10
49,-86.99999985833404,-44.390115816735104,4.915657119879312e10
49,-86.99541770629133,-41.875698365242435,4.9149893720246994e10
49,-86.99333483601613,-22.66481208468747,4.90615501853472e10
49,-86.97746631574432,-87.87857581534655,4.9274951820673904e10
49,-86.99305015676988,-55.23746299520709,4.919891535171229e10
49,-86.99776311809913,-28.16675749633441,4.909010995446052e10
49,-87.00622107446834,-55.8148740468687,4.920101486977387e10
49,-87.00603452422284,-57.14349720062954,4.920529215683024e10
49,-86.99818581924002,-50.01741740339505,4.9182951792383835e10
49,-87.00501546445928,-71.26648596814638,4.92479013829348e10
49,-87.00000572917399,-32.7999248432414,4.911379298490585e10
49,-86.99929003683403,-70.81740967491963,4.925565936269476e10
49,-86.95981830110007,-52.807447204815354,4.919861366268715e10
49,-86.99988215424852,-36.145613993108256,4.913058411088946e10
49,-86.99823729919231,-33.68134453533631,4.911945181395702e10
50,-150.0,-150.0,3.674551333099515e10
50,0.0,0.0,3.9999395915087265e10
50,-102.67012216756358,-127.10317940652563,4.167487026796986e10
50,-149.99999999999991,-19.66988064361237,4.652736251780464e10
50,-87.0000000000001,0.0,4.624776486136522e10
50,-88.91307140514783,-119.91601565107187,4.655561182479829e10
50,-87.0000000000001,-121.15846314511064,4.679770769354284e10
50,-87.0000000000001,-19.66988064361237,4.657012107593088e10
50,-86.59671367056987,-26.756547362507554,4.673513273068348e10
50,-86.9995346758051,-86.16814320192204,4.683256654557304e10
50,-69.11314332565316,-26.0221641023163,4.6619574152182846e10
50,-86.99983840831737,-88.53777483633243,4.683429476205328e10
50,-90.18713325353048,-17.865285805029,4.542651337412745e10
50,-87.0000000000001,-5.529203923872614,4.682183006821586e10
50,-87.0000000000001,-33.28165097593416,4.694317568283148e10
50,-56.88405956429896,-118.18415663538582,4.697410689568217e10
50,-66.96543171796753,-51.50734320878963,4.693631526851685e10
50,-87.0000000000001,-69.85480540537883,4.720174212063174e10
50,-87.0000000000001,-117.66674871002415,4.724506149477407e10
50,-86.92014044047986,-74.62814466102259,4.721610392137439e10
50,-87.00000000001151,-77.93326878512725,4.722435931364439e10
50,-87.0000000000001,-30.791289486139256,4.7081549017896965e10
50,-59.5892107941843,-30.791289486139256,4.698593482694911e10
50,-87.00000000220066,-87.93096642472838,4.4842373493959915e10
50,-86.44638636729726,-30.791289486139256,4.707967635188171e10
50,-87.0000000000001,-30.791289486139256,4.708154901789695e10
50,-86.91482867189187,-30.791289486139256,4.696217128450419e10
50,-87.0000000000001,-39.18038640378463,4.711309179043656e10
